StoryID,Title,Summary,Hits,AuthorID,CreatedDate,Country_USA,Country_CAN,Country_GBR,Tag_None,Tag_National,Tag_Office,Tag_Industrial,Tag_Retail,Tag_People,Tag_Investment,Tag_Analytics,Tag_Development,Tag_Finance,Tag_Events,Tag_Multifamily,Tag_Hospitality,Tag_Company,Tag_Healthcare,Tag_Legal,Tag_Land,Tag_Lease,Tag_Sale,Tag_MixedUse,Tag_SpecialPurpose,Tag_PublicSector,Tag_CompaniesPeople,Tag_CoStarGreenReport
194630,HUB/Bridges lodge 256-home Wembley plans,"Developer HUB and specialist sustainable and impact investor Bridges Fund Management have submitted plans for the first phase of a new residential scheme in Wembley, north London, designed by Glenn Howells Architects.",4,162,2018-08-22 11:47:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194631,Dublin Docklands PRS on the block,Targeted Investment Opportunities has put an under construction 72 apartment private rented scheme on Dublin Docklands up for sale for €52.5m.,7,320,2018-08-22 11:47:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194632,Mango signs for Brent Cross,Hammerson and Aberdeen Standard Investments have signed fashion retailer Mango at Brent Cross in North London.,26,282,2018-08-22 12:22:00,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194633,Affluent Roseville and Rocklin One of Sacramento’s Most Prominent Industrial Areas,CoStar Market Insights:  Industrial Fundamentals Strong in Roseville and Rocklin,145,113,2018-08-22 17:23:00,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194634,CoStar Analysis: Industrial vacancies in Suffolk second-lowest in the country,"Industrial vacancy has been below 2% for more than three years in Suffolk, and at less than 1.5% it is currently the second-lowest rate of all 55 industrial markets covered by CoStar across the UK. The trend has been driven by both healthy net absorption and the loss of old stock.",33,116,2018-08-22 14:44:00,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194635,California Investor Pays $14.7M for Laguna Village in Chandler,"Private Investor Acquires 102,000-SF Shopping Center Near Phoenix",190,336,2018-08-22 10:07:00,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194636,Texas Developer Expanding Luxury Housing Near Dallas-Fort Worth Employment Hub,416 Units Planned for Second Phase of JPI's Jefferson Mercer Project in Farmers Branch,169,61,2018-08-21 10:46:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194637,CBRE to expand London HQ to support “growing business requirements” ,"Lazari Investment, the owner of CBRE’s London headquarters, Henrietta House, has lodged plans to extend the office space in the building by 43,000 sq ft to support the agent’s “growing business requirements”.",95,162,2018-08-22 14:59:00,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194638,HFD's Clydesdale Bank Glasgow HQ plans get all clear,"HFD Group has gained consent for its extended 305,000 sq ft office building at 177 Bothwell Street in Glasgow, which is set to be Clydesdale Bank and Virgin Money's new headquarters in the city.",25,282,2018-08-22 15:01:00,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194639,New Jersey-Based Industrial REIT Buys FedEx Ground Facility in North Charleston for $47.2 Million,"Monmouth Buys Recently Built 265,000-SF Distribution Bldg.",48,272,2018-08-21 04:49:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194640,Mayor uses planning powers to overturn Brentford homes rejection,Mayor of London Sadiq Khan has used his planning powers to approve a Brentford house development on a former Citroen car dealership site that had been thrown out by Hounslow council.,16,282,2018-08-22 15:47:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194641,"Medical, Educational and Religious Uses Fortify Southeastern Shopping Centers",Expert Who Oversees 360 Southeast U.S. Properties Sees Demand From Non-Traditional Retail Tenants,339,346,2018-08-24 15:45:00,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194642,"Developer Luzzatto Buys Office Campus in One of the Biggest 2018 Sales in Austin, Texas",Sale of 32-Acre Site Set for Mixed Use Follows Six-Year Zoning Fight,573,206,2018-08-22 16:00:00,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194643,Undersupply of Apartments Drives Los Angeles Market,Difficulty of Building Slows Developers,815,165,2018-08-22 12:00:00,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194644,"TJX Companies Plans to Add 2,000 More Stores","Off-Priced Retailer Seeks Rural, Urban and Suburban Sites as Rival Kohl’s Tries Smaller Shopping Areas in Stores",537,305,2018-08-22 11:00:00,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
194645,Pine Rock Apartments in Hamden Trade for $8.4 Million,Figure Eight Properties Buys 30-Unit Student Housing Complex Near Southern Connecticut State University,33,6,2018-08-20 10:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194646,Artemis Properties Taps Cushman & Wakefield to Lease Peter Angelos' One Charles Center,"Class A Baltimore Office Tower Has 182,000 SF Available",121,207,2018-08-22 16:46:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194647,Emory Healthcare Takes Second Floor at Executive Park Property,"Healthcare Provider Now Occupies Nearly 50,000 SF at 6 Executive Park",37,244,2018-08-21 08:25:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194648,Brooklyn-Based Investor Sells 27-Unit Bronx Apartment Complex for $5.5 Million,YMY Management Sells Hull Avenue Building,60,155,2018-08-21 12:07:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194649,"HSA, Clarion Break Ground on Mega Industrial Site in Suburban Chicago's I-55 Corridor","757,880-SF Spec Warehouse Joining Hot Industrial Market Near Interstates 55 and 80",252,198,2018-08-22 08:21:00,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194650,Deep River Corporate Center Trades for $5.3 Million,"The Melissaris Family Buys 52,000-SF Office Bldg. in Greensboro",24,36,2018-08-20 05:45:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194651,TIAA Pays $66.2M for Plymouth Apartments,Buyer Planning Upgrades to 334-Unit Complex in Minneapolis Suburb,170,73,2018-08-22 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194652,Multifamily Construction Charges Ahead in Huntsville,CoStar Market Insights:  Developers Respond to Strong Demographic and Market Fundamentals,72,30,2018-08-22 13:19:00,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
194653,Second Priciest Multifamily Sale in Boston This Year Closes in South End,Equity Residential Pays $215 Million for Troy Boston,271,165,2018-08-22 12:59:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194654,New York Developer The Moinian Group to Take Over 3 Columbus Circle This Year,Both Landlords Appear Still Tied to the Property Through Tenancy-in-Common Agreement,207,96,2018-08-22 13:22:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194655,Baltimore Investor Picks Up 92-Room Hotel Near Cincinnati,Comfort Inn & Suites Sells for $6.2M,85,4,2018-08-22 14:48:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
194656,Developer Snags $138M Construction Loan Even as Miami's Condo Market Sputters,"Oversupply Could Lead to Price Declines, Analyst Says",334,284,2018-08-22 14:04:00,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194657,Greek Investor Sells Hawthorne Apartments for $39.8 Million,Zeus Capital Partners Divests 90-Unit Multifamily Complex in Valley Stream,110,76,2018-08-22 15:04:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194658,Lowe’s to Close All 99 Orchard Hardware Stores,Chief Executive Marvin Ellison Starts Review of Real Estate Portfolio,1836,305,2018-08-22 15:45:00,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
194659,"TriBridge, Sefira Snag Atlanta's Ivy Hall for $36 Million","Group Pays $325,000 Per Unit for Midtown Multifamily Development",108,346,2018-08-22 13:28:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194660,New York Investor Sells River View Apartments in Tampa for $31 Million,Axonic Properties Divest 296-Unit Multifamily Complex,154,76,2018-08-22 16:33:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194661,First Cannabis Hedge Fund Bogarts New Headquarters Space in San Francisco,Poseidon Asset Management Signs 3-Year Lease at 330 Fell St.,155,5,2018-08-21 09:12:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194662,Industrial Construction in Southern California’s Inland Empire Turns Speculative,CoStar Market Insights: The First Potential Warning Sign for an Otherwise Booming Market,299,294,2018-08-23 05:30:00,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194663,World Learning Signs Early Extension for Headquarters Space in D.C.,Nonprofit Agrees to Long-Term Renewal at 1015 15th St. NW,202,58,2018-08-22 16:51:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194664,Pair of Australian Investment Firms Make $2 Billion Bet on U.S. Apartments,"Lendlease and First State Super Target Gateway Cities of Boston, Chicago, Los Angeles, New York and San Francisco",1007,165,2018-08-23 11:45:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
194665,"A Moving Target: Smaller Stores, New Fulfillment Options Power Strong Performance", Retailer Ramps Up Pickup Services and Urban Locations,566,305,2018-08-23 07:33:00,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
194666,Canadian Commercial Mortgage-Backed Securities Market Sputters Along,Potential Trade Challenges Offset a Strong Economy,48,240,2018-08-23 09:00:00,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194667,Domestic investors pile back into UK CRE as hard Brexit looks more likely,"Domestic investors have increased their activity in the UK commercial property sector with the group accounting for 59% of all acquisitions to July, an increase of 12.9% year on year, according to Savills.",61,282,2018-08-23 10:03:00,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194668,Korea's NPS exchanges on £1.16bn Goldman Sachs HQ,The National Pension Service of Korea (NPS) has unconditionally exchanged contracts to buy the new London headquarters of US investment bank Goldman Sachs for £1.16bn.,162,162,2018-08-23 10:10:00,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194669,Deka continues London acquisitions run with £86m Midtown swoop,"German investor Deka Immobilien is continuing its return to acquisitions in London, having agreed a deal to buy the WeWork-let Cursitor Building on Chancery Lane for £86m, CoStar News can reveal.",104,162,2018-08-23 09:59:00,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194670,Yorkshire and North East industrial take-up hits record high,"Industrial occupier take-up hit a record high for a first six months in the Yorkshire and North East this year, reports CBRE. ",47,320,2018-08-23 10:39:00,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194671,JLL appointed on Gilbanks Leeds serviced offices,Serviced office provider Gilbanks has appointed JLL to market its flagship Leeds flexible space at One Park Row.,28,156,2018-08-23 11:08:00,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194672,Northern Powerhouse office markets power on,"The core occupier markets of the Northern Powerhouse maintained their momentum in the second quarter of 2018, despite falling activity in the two largest centres, reports LSH.",17,282,2018-08-23 11:50:00,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194673,Lupa Land completes Brum Kent Street Baths buy for PRS scheme,"Lupa Land, formerly Camborne Land Investments, has via its joint venture company KSB Birmingham Ltd, bought the 504 unit, 2.25 acre site known as ‘Kent Street Baths’.",21,282,2018-08-23 12:12:00,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194674,Equity Residential Returns to Denver with $134 Million Apt. Complex Purchase,Buy Is Likely First of Several For Sam Zell's Multifamily Investment Company,275,233,2018-08-23 05:06:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194675,Dallas Area Stakes Claim as National Data Center Hub With Expansion of $1 Billion Project,"Digital Realty Trust Plans to Add $400 Million, 16 Acres Amid Tech Demand",313,61,2018-08-23 07:30:00,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194676,Cairn agrees €277m refinancing,"Cairn Homes, the Irish housebuilder, has agreed a refinancing of its existing €200m Senior Debt facility with Allied Irish Banks and Ulster Bank Ireland DAC into a new €277.5m Term Loan and Revolving Credit Facility with Allied Irish Banks, Ulster Bank Ireland DAC and Barclays Bank Ireland.",7,282,2018-08-23 13:35:00,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194677,Atlanta Investor Pays $96.5 Million for Buckhead Tower,Office Building at Lenox Square Was One of Few on Sales Market,380,346,2018-08-24 06:30:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194678,Bedford signs Italian restaurant on Store St,The Bedford Estates has signed Italian restaurant Macellaio to its Store Street Bloomsbury site.,21,320,2018-08-23 14:09:00,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194679,"With Supply Cooling, Northern Dallas Suburban Apartment Submarkets Stand to Improve","CoStar Market Insights: Trend Likely to Wane During Fall Holiday Season, But Should Pick Up Where It Left Off",181,104,2018-08-23 08:28:00,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194680,St George signs Darwin & Wallace in Ealing,St George has signed neighbourhood bar operator Darwin & Wallace at its Dickens Yard development in London's Ealing.,10,282,2018-08-23 15:02:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194681,Joint Venture Team Snaps Up More Brooklyn Retail Properties,"RedSky, JZ Capital Have Already Spent Nearly $390 Million on Parcels in Brooklyn and Miami",114,96,2018-08-23 05:35:00,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194682,Norway's Oil Fund Acquires Interest in Back Bay Office Property Where WeWork Recently Leased Two Floors,TIAA's TH Real Estate Sells 49.9% Share in 501 Boylston for $291 Million,157,240,2018-08-23 09:59:00,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194683,London most active market for global cross border capital,"In the first half of 2018 £5.6bn of international capital was invested in the London commercial real estate market., according to Knight Frank.",4,162,2018-08-23 15:18:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194684,No Dog Days Here: Kennel Club Lease Helps Seal Refinancing in Manhattan,HJ Kalikow Wraps Up New $365 Million Loan for 101 Park Ave.,110,240,2018-08-22 09:26:00,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194685,Orlando-Based Firm Pays $16.2M for New North Las Vegas Warehouse,"Christie Lites Acquires 155,790-SF Matter @ Craig",72,336,2018-08-23 10:30:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194686,Flexi office group Central Working opens at R+,"Flexible workspace group Central Working has opened a 13,000 sq ft office at R+ next to Reading railway station, offering 250 workstations.",46,282,2018-08-23 15:30:00,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194687,Goldman Sachs Sells New European Headquarters in London for $1.5 Billion,Investment Bank Signs Longterm Lease for Plumtree Court After Agreeing to Sell New Office Complex to the National Pension Service of Korea,142,161,2018-08-23 07:17:00,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194688,HSBC finances Ho Bee’s Ropemaker deal with £200m green loan,HSBC has financed Singaporean investor Ho Bee Land’s £650m acquisition of Ropemaker Place in the City of London with a £200m bridged green loan – the first of its kind in Singapore.,47,162,2018-08-23 15:50:00,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194689,"New York-Based Investor Picks Up 750,000-SF Industrial Complex in South Milwaukee",Reich Brothers Buys Caterpillar-Occupied Campus for $12.8 Million,60,241,2018-08-20 17:09:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194690,Global Net Lease Sells Manufacturing Bldg. Near Cincinnati for $5M,"Human Tissue Company Acquires 70,000-SF Industrial Property in Vandalia",148,229,2018-08-23 17:26:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194691,"Walmart's Technology Arm Takes on Amazon in San Diego Region
",Expanded Operations Aim to Bolster Retailer’s Online Grocery Services,565,223,2018-08-23 12:00:00,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194692,More San Diego Suburbs Seek Some Downtown Flavor,$35M Poway Mixed-Use Project Is the Latest to Aim for an Urban Vibe in Non-Urban Setting,184,223,2018-08-22 15:04:00,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194693,Riverstone Communities Pays $8.2M for Mobile Home Park Near Albany,Michigan Investment Firm Adds 108-Lot Central Court to Growing Portfolio,84,212,2018-08-23 11:10:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194694,"Hilton Expands Executive Committee, Promotes Longtime Company Veteran to President of Americas Region","New Executive Vice President Danny Hughes to Oversee Global Brand's Growth Strategy Across North, Central and South America",69,304,2018-08-23 10:49:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
194695,PW Shoe Lofts Apartments Trade for $8.4 Million,Local Investor Picks Up 33-Unit Multifamily Complex for $8.4 million,134,221,2018-08-21 11:13:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
194696,First Spec Industrial in a Decade on Tap for Memphis,"Bullish on Memphis, Atlanta's Robinson Weeks to Start Next Month on Distribution Center in City Limits",275,346,2018-08-24 06:30:00,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194697,Houston Condo Project Underway in Exclusive Neighborhood Signals Rebuilding Demand,It's a New Market One Year After Hurricane Harvey,394,206,2018-08-24 12:00:00,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194698,San Diego-Based Firm Pays $13.6M for Oakland Manufacturing Bldgs.,"Westcore Properties Adds 88,000 SF of Industrial Space to Growing Portfolio",98,351,2018-08-23 16:04:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194699,Las Vegas Retail Recovery Aided by Restrained Development,CoStar Market Insights:  New Supply Well Below Historical Average,153,234,2018-08-24 04:55:00,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194700,Utah-Based Bedding Company Buys Former Toys R Us Hub ,Auction Reveals High Interest for Facility Across the Street from Proposed Google Data Center,197,61,2018-08-23 12:50:00,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194701,Tacoma Town Center: A Microcosm of a Downtown's Renaissance,CoStar Market Insights: Privately Funded Mixed-Use Development is the Largest in the Washington City's History,130,175,2018-08-23 09:51:00,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
194702,Woodson Joins CBRE|Triad's Asset Services Division,"New Assistant Real Estate Manager Relocates from Charlottesville's CBRE Affiliate Office
",68,153,2018-08-23 14:20:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
194703,Canadian REIT Adds Office Campus Near Phoenix to Growing Portfolio,"Invesco Real Estate Sells 277,000-SF Stapley Center in Mesa",141,336,2018-08-23 15:16:00,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194704,Tulip-Shaped Tower Planned for Miami Skyline,"890-Foot Building Would be Tallest in Florida, Architect Says",1160,284,2018-08-23 16:00:00,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
194705,Ivanhoe Cambridge Invests in Hot Inland Empire Logistics Market,Montreal-Based Developer Aims to Double Industrial Real Estate Holdings This Year to $3 Billion,399,296,2018-08-23 15:45:00,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194706,Sears Closings Pick Up Speed With Another 46 Stores Set to Go Dark,Latest Round Comes Only a Week Retailer Seeks to Shed 'Unprofitable' Sites,401,198,2018-08-24 06:25:00,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
194707,Office Construction in Detroit Takes Off,CoStar Market Insights:  Exploring the Three Submarkets With the Most Construction,265,2,2018-08-23 15:23:00,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194708,Rent Growth Cooling with Continued Development in Irvine Spectrum,CoStar Market Insights: An Irvine Spectrum Office Update,200,182,2018-08-23 12:01:00,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194709,PricewaterhouseCoopers Latest to Take Down Large-Scale Office Space in San Francisco,"""Big Four"" Accounting Firm to Relocate San Francisco Office to Nearly 200,000 SF at 405 Howard St. in 2020",126,50,2018-08-23 14:57:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194710,"Record Demand for U.S. Hotels Fuels Pebblebrook Bidding for LaSalle Hotel Properties

",More Hotel Property Purchases May Be Coming,224,198,2018-08-24 11:45:00,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
194711,"One of Silicon Valley's Last Development Sites Gets Cleared for Luxury Hotel, Office Project","Development to Cater to Tech Companies, Traveling Executives",455,209,2018-08-24 07:20:00,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194712,Midia and Beijing Construction and Engineering Group join forces for Bolton town centre makeover,"Bolton Regeneration Limited, a private consortium led by Midia, and China's Beijing Construction and Engineering Group International are teaming up to bring forward the first £250m retail led phase of Bolton's proposed £1bn town centre redevelopment.",51,282,2018-08-24 08:50:00,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194713,KFIM buys South East Wickes duo,Clients of Knight Frank Investment Management have bought two retail warehouse developments in the South East from Travis Perkins for £20.55m at a an initial yield of 4.7%.,40,282,2018-08-24 10:23:00,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194714,Knight Frank hires to London developments team,Knight Frank has appointed Jeremy Pelissier to its prime central London developments team. ,159,162,2018-08-24 11:37:00,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194715,The Botanist lands in Cheltenham,Martin Commercial Properties has signed bar and restaurant The Botanist for The Brewery Quarter on Cheltenham high street in Gloucestershire.  ,37,282,2018-08-24 11:23:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
194716,London & Associated 'pivoting' away from retail,London & Associated Properties said it planned to widen its focus away from purely retail property today as it reported on a half year that saw it sell on Brixton market.,13,282,2018-08-24 12:45:00,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194717,CoStar Blog: The intern's view - A whirlwind introduction ,"University of Reading real estate undergraduates Joshua Ali and Slav Melnikovs are finishing a four-week internship programme at CoStar. Here are their notes on a whirlwind period working with the UK's leading commercial real estate data, analytics and news platform and finding out how a variety of departments work. ",8,156,2018-08-24 14:30:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194718,Hong Kong’s Tenacity buys £69m City asset,"DTZ Investors has sold 55 Gracechurch Street, EC3, to Hong Kong based Tenacity Group for £69m.",46,162,2018-08-24 13:56:00,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194719,Prezzo relocates London office,"Prezzo, advised by Gerald Eve, has relocated its London operations to new offices in Classic House at 180 Old Street, EC1.",52,162,2018-08-24 14:16:00,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194720,Spanish industrial take-up record,"Record levels of take-up have been reported in the industrial sector across Spain, according to a recent report from Savills Aguirre Newman.",2,162,2018-08-24 14:26:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194721,Kuwaiti investor splashes £90m on Manchester offices and Stockley HQ,"Kuwaiti investor Dimah Capital has spent just under £90m on a four building Manchester office campus and toymaker Hasbro's headquarters at Stockley Park near Heathrow, CoStar News can reveal.",68,282,2018-08-24 14:30:00,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194722,San Francisco's East Bay Bucks Retail Worries ,"CoStar Market Insights: New Big Boxes, Gyms Fuel Demand",381,203,2018-08-28 06:20:00,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194723,Boutique Hotel Operator Buys Atlantic Terrace Beach Resort in Montauk for $32.2 Million,Bridgeton Picks Up 96-Key Hotel on Long Island’s South Fork,157,273,2018-08-23 14:18:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
194724,"PopSockets Doubling Office Space in Boulder, Colorado",Fast-Growing Company Signs City's Biggest Office Lease Year-To-Date,169,233,2018-08-23 14:58:00,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
